Infection,a0009,a1019,a2029,a3039,a4049,a5059,a6069,a7079,a8089,a90,cases
2021/3/3,41.23613997231834,68.35031420069205,221.85608183737025,154.49430523875432,151.52869243252596,137.40672668858133,93.91107219723183,110.71621143252595,89.10960384429066,33.32783915570934,1101.936987
2021/3/4,43.79069469383571,72.58457613635782,235.59993617813663,164.06513696937077,160.91580618659492,145.91899293528132,99.72880812123543,117.5750158902986,94.6298916157888,35.39247927310009,1170.201338
2021/3/5,44.80930273382033,74.2729538464693,241.08018696860182,167.8814287356145,164.65884189516854,149.31319027399718,102.04858328078944,120.30990870998333,96.83106172959117,36.215737825964375,1197.421196
2021/3/6,43.77966197359989,72.56628902473408,235.54057863193643,164.02380205177494,160.87526471805714,145.88222979559143,99.70368223439702,117.54539379213121,94.60605036075867,35.38356241701909,1169.906515
2021/3/7,40.18947048160964,66.61542367499679,216.22485659797513,150.5728791331539,147.68254050262718,133.91902321440472,91.52738996667946,107.90597553966421,86.84779408868383,32.48190080020505,1073.967254
2021/3/8,39.671652096373194,65.75712196796104,213.4389227513777,148.63283353915162,145.7797352719467,132.19355304716134,90.3481117948225,106.51566864231705,85.72880983839549,32.0633900504934,1060.129799
2021/3/9,41.20256214276561,68.29465779828271,221.67542851467385,154.36850337049853,151.40530540817636,137.29483892092784,93.83460214020249,110.62605726002819,89.037043534538,33.300700909906446,1101.0397
2021/3/10,45.378751940610485,97.18281389051094,263.30384975569564,166.92419961634596,160.9004714826366,155.81376772528202,107.62394265560717,111.37204016102632,77.90688386264101,23.961051909643885,1210.367773
2021/3/11,49.99019001094891,107.05863701459855,290.061073013382,183.88721812287108,177.2513521922141,171.6477320729927,118.56080462773724,122.68978787347932,85.82386603649636,26.39600003527981,1333.366661
2021/3/12,51.52349139747844,110.34234440875913,298.957839465605,189.52741525857115,182.6880137456315,176.91251913470472,122.1973070311878,126.45293463923912,88.45625956735236,27.205619351470915,1374.263744
2021/3/13,51.00518218015926,109.23233705839415,295.95042285655825,187.6208323854236,180.85023298097767,175.13283792833442,120.96804269276709,125.18086009997786,87.56641896416721,26.931939853240433,1360.439107
2021/3/14,48.94732403351029,104.82524262043796,284.00998930358327,180.05107100232252,173.55363860849369,168.0669179203716,116.08745876974122,120.130305592568,84.0334589601858,25.84534218878567,1305.550749
2021/3/15,50.48062538254811,108.10894993430657,292.9067555382659,185.6912680001106,178.9903000289759,173.33170485335103,119.7239610842734,123.89345226631275,86.66585242667551,26.65496148518027,1346.447831
2021/3/16,56.63161241970803,121.28186022627736,328.5969959574209,208.31746515450124,200.7999944793187,194.45190813138686,134.31214272992702,138.98968003892944,97.22595406569343,29.902827796836984,1510.510441
2021/3/17,58.04366297691878,129.1939595292708,387.4481374288795,231.1047226362112,242.47272114551555,216.66067747144797,149.5226156870857,139.62576992604426,87.19923562431116,33.30154857431515,1674.573051
2021/3/18,64.20421783020527,142.90616226723105,428.57055081590926,255.63338343454998,268.20794222618,239.65629696989058,165.39243210638128,154.44516915837394,96.45426273109176,36.836060460186886,1852.306478
2021/3/19,66.5708252374411,148.17377230269148,444.36792790983145,265.0561889638208,278.0942538144717,248.49017715358195,171.48890003562016,160.13811416564172,100.00962685440459,38.193860562495004,1920.583647
2021/3/20,66.5654935295903,148.16190495295902,444.33233814567524,265.0349604127466,278.0719810349014,248.4702753869499,171.4751653596358,160.12528858270107,100.00161700758726,38.19080158725341,1920.429826
2021/3/21,66.08608501876847,147.0948343966137,441.13223110454436,263.1261633927003,276.0692906429199,246.6807781806565,170.24019136171233,158.97205704975642,99.28139961344941,37.91574923887868,1906.59878
2021/3/22,68.92632496909194,153.41665880217235,460.0911599895376,274.43476854053193,287.93416398378724,257.2825955067487,177.55675418305248,165.80433932657138,103.54830387061736,39.54528782788915,1988.540357
2021/3/23,75.56162306716718,168.18554811724303,504.38253922945455,300.85365129047204,315.65258668381125,282.0502980848175,194.649526702979,181.7657476546602,113.51653972302532,43.3521754463701,2179.970236
2021/3/24,79.83542546258963,194.01346411299713,645.6708617952081,373.60600407353394,346.6968569436853,313.24625968282373,187.17467533966544,155.95411789619462,97.08106671707826,32.85591997622404,2426.134652
2021/3/25,87.03504718224157,211.509751532263,703.8979700418531,407.2980885828176,377.96225331282557,341.49505477278024,204.0542353862982,170.0181834155892,105.83591398510939,35.81889278822232,2644.925391
2021/3/26,90.40708196801275,219.7043612071818,731.1693798642073,423.0782066771248,392.6058010231019,354.7257387460016,211.95999291941908,176.60526812745877,109.93635851976224,37.20663894772964,2747.398828
2021/3/27,88.60111305980759,215.3155540838899,716.5635642807157,414.6268102780195,384.76312040125003,347.6397490074759,207.725887043385,173.07740707586248,107.74027342282001,36.463400346773696,2692.516879
2021/3/28,85.21895487468595,207.09634285189043,689.2102812304676,398.799317691035,370.07561036828236,334.36934435933574,199.7963951345058,166.47054685948893,103.62751868374288,35.07148794656535,2589.7358
2021/3/29,86.11445224437772,209.27255154359946,696.4526370527606,402.9899785663337,373.96443693461606,337.8829625305472,201.89589455432318,168.21985177719222,104.716456826031,35.44002597021876,2616.949248
2021/3/30,90.61260768613273,220.20382314786443,732.8315738936209,424.04000580121334,393.49832611557076,355.5321497107666,212.44184930510448,177.0067513272872,110.18628085483178,37.29122215760769,2753.64459
2021/3/31,98.18676522934982,243.6803998777896,736.3292786923002,442.05482511554436,451.20177267693947,404.7524295917303,216.81124141619165,198.51734629340163,127.1997395256497,40.017895581103275,2958.751694
2021/4/1,104.5391912366438,259.4458821811902,783.9678504384117,470.6546120741474,480.39334313549415,430.9388494645928,230.8383596884842,211.36089756579074,135.42922882185294,42.60694839339194,3150.175163
2021/4/2,107.25886418442663,266.19557996280554,804.3634181632692,482.89907848971114,492.89117064080773,442.1500776860207,236.84380926895952,216.85962496676652,138.9525314761859,43.71540316104724,3232.129558
2021/4/3,104.07531335242972,258.2946277523911,780.4891039180756,468.5661487613757,478.26166558023385,429.02661923447016,229.81404709699547,210.42301345927933,134.8282807622452,42.41788608250411,3136.196706
2021/4/4,101.79973808477442,252.6470937911796,763.4239455789779,458.32109155197566,467.8046188262487,419.64608188658104,224.7892324230026,205.8221778744566,131.88030115785915,41.49043182494445,3067.624713
2021/4/5,105.4278119979712,261.6512655844846,790.6318594083663,474.6553457201236,484.47685950159405,434.60198483006474,232.8005688514153,213.15754128847453,136.58042602357258,42.969122793932954,3176.952786
2021/4/6,116.09391963341706,288.1224643012752,870.6199038593372,522.6761185242489,533.4912726094581,478.57056827050525,256.3529491759733,234.72264100555503,150.39823649743985,47.31629912279006,3498.364373
2021/4/7,156.0101244561872,344.4302842101659,892.1598807428421,589.5680057352797,604.1525216192858,530.1987138034162,320.4173944213477,248.23140671263027,170.300003655668,60.105883643176945,3915.574219
2021/4/8,172.6327081746115,381.12867961495914,987.2178288058993,652.385361770345,668.5238302399262,586.6903840608375,354.55726183170924,274.67999364893336,188.44514697814063,66.51005187463787,4332.771247
2021/4/9,181.07723656950975,399.7720293668686,1035.5087296175177,684.2975455629633,701.2254458654953,615.3890221092216,371.90083997987136,288.1162829269348,197.66315908815233,69.76346791346552,4544.713759
2021/4/10,179.43600746179314,396.14861704029494,1026.1231928126717,678.095280323037,694.8697512755558,609.8113228092479,368.53004365382446,285.5048843938824,195.87160021325107,69.13115301644156,4503.521853
2021/4/11,171.7970270856315,379.2837104119041,982.4389008787388,649.2272921592986,665.287637467587,583.8503309548515,352.8409196517928,273.35032166127394,187.53292097355055,66.18808975537078,4311.797151
2021/4/12,166.33937219214417,367.23461018435603,951.2287422055006,628.6026133266864,644.1527529367169,565.3025500656533,341.6318550688514,264.66651760506414,181.5753675676286,64.08542384739833,4174.819805
2021/4/13,171.78528030971816,379.2577765478008,982.3717257371608,649.1829006605213,665.2421478282854,583.8104096644719,352.8167938372399,273.33163108770077,187.5200982417698,66.18356408533052,4311.502328
2021/4/14,178.38708080438514,410.441461342293,999.7235299655923,675.3009236891428,719.5953429058249,622.8430278932769,372.3452373061022,318.6779375725796,206.05219587828557,74.8318686425175,4578.198606
2021/4/15,188.7780105963545,434.34940573652756,1057.956766164146,714.6367570626403,761.5112969819046,659.1232234381191,394.034101778662,337.2407172348435,218.05460037528067,79.1907756315216,4844.875655
2021/4/16,192.77108344934618,443.5368572584533,1080.334893941124,729.7529065832454,777.6189467956677,673.065138823141,402.3687953692709,344.37410500951,222.66693791649058,80.86583585375116,4947.355501
2021/4/17,186.63407049002774,429.4165265935808,1045.9416170767402,706.5206719313169,752.8628606207899,651.6376020499273,389.55908103130366,333.41069541777836,215.57816786263373,78.29141092590147,4789.852704
2021/4/18,175.96406633403777,404.86647465840053,986.1443819211795,666.1283765374126,709.8211489406948,614.3830112679964,367.28770794977544,314.34936595945055,203.25340882482502,73.81543460622773,4516.013377
2021/4/19,171.4265800402853,394.42641085540225,960.7152320393277,648.9512991864021,691.5173906709815,598.5402625135386,357.81666664340906,306.24341586857753,198.01222762280415,71.91199755927224,4399.561483
2021/4/20,174.8867270743627,402.38768136177526,980.106717070136,662.0500083399816,705.4752719270903,610.6214538528596,365.0389904950469,312.4247632819971,202.00899067996303,73.36349991678775,4488.364104
2021/4/21,191.9142846782116,415.4432195006297,1026.8082145428211,740.1984050195215,756.5252196479848,617.7472953060453,390.0624440327456,311.39688264105797,194.58594525377833,69.31474937720402,4713.99666
2021/4/22,200.54253971240558,434.12108944704033,1072.9723818487407,773.4769107082495,790.5377609544711,645.5205338615868,407.59922224609574,325.39694378702774,203.33431520724181,72.43106422714106,4925.932762
2021/4/23,203.04367042490557,439.5353700845403,1086.3543016237406,783.1235764957495,800.3972066169711,653.5713505865868,412.68272689609574,329.45523631202775,205.87026444474182,73.33441151464106,4987.368115
